agent_id,agent_type,model_architecture,deployment_environment,task_category,performance_index,success_rate,cost_per_task_cents,cost_efficiency_ratio,strategic_category,failure_rate,potential_loss,roi,business_value,optimization_potential
AG_02996,Document Processor,InstructGPT,Hybrid,Decision Making,0.56221,0.4924,0.0221,24.338095238095235,Underperformer,0.5076,0.011217960000000003,11.526344072398187,0.15172873555751992,0.12740231188043652
AG_04140,Document Processor,InstructGPT,Desktop,Learning & Adaptation,0.43216,0.3658,0.0375,11.224935064935066,Underperformer,0.6342,0.023782499999999998,3.2155767466666663,0.0,0.0250937604029022
AG_02193,Document Processor,Mixtral-8x7B,Cloud,Code Generation,0.42943,0.3646,0.0181,22.483246073298425,Underperformer,0.6354,0.01150074,7.650286077348064,0.0,0.024404561970098618
AG_01437,Document Processor,Claude-3.5,Mobile,Code Generation,0.48933,0.4284,0.0207,22.549769585253458,Underperformer,0.5716,0.01183212,9.12700347826087,0.06095103777269998,0.022562497678528085
AG_00413,Document Processor,Claude-3.5,Edge,Communication,0.64167,0.5592,0.0059,92.99565217391304,Workhorse,0.44079999999999997,0.00260072,59.81726508474576,0.16009282524672003,0.7703982511682439
AG_03036,Document Processor,Falcon-180B,Mobile,Problem Solving,0.42195,0.3237,0.0358,11.466032608695654,Underperformer,0.6763,0.02421154,2.8152294692737425,0.0,0.010554866686444824
AG_04698,Document Processor,Gemini-Pro,Hybrid,Learning & Adaptation,0.40586,0.3296,0.0382,10.35357142857143,Underperformer,0.6704,0.025609279999999998,2.501870575916231,0.0,0.012518563502523202
AG_03684,Document Processor,PaLM-2,Desktop,Creative Writing,0.38892,0.3,0.0169,21.72737430167598,Underperformer,0.7,0.011829999999999999,5.9039053254437865,0.0,0.013962928186860934
AG_02200,Document Processor,Claude-3.5,Server,Communication,0.7102999999999999,0.6923,0.0121,54.22137404580152,Workhorse,0.3077,0.0037231699999999996,39.63972644628099,0.13591567770400007,0.600152819261758
AG_03245,Document Processor,InstructGPT,Edge,Data Analysis,0.46286,0.3785,0.0187,23.49543147208122,Underperformer,0.6214999999999999,0.01162205,8.368583422459892,0.0,0.03231209533966327
AG_01841,Document Processor,LLaMA-3,Hybrid,Code Generation,0.45056,0.3254,0.0198,21.66153846153846,Underperformer,0.6746,0.01335708,6.404657777777778,0.03967240273919999,0.05626517630993766
AG_04439,Document Processor,GPT-4o,Desktop,Decision Making,0.34899,0.3,0.0219,15.239737991266376,Underperformer,0.7,0.015329999999999998,3.7806849315068494,0.006861770186039993,2.2534809104781134e-05
AG_01467,Document Processor,LLaMA-3,Cloud,Data Analysis,0.3901799999999999,0.3,0.0365,10.4048,Underperformer,0.7,0.025549999999999996,2.206958904109588,0.0,0.009295708818937673
AG_04989,Document Processor,InstructGPT,Edge,Problem Solving,0.37567,0.3286,0.02,17.889047619047616,Underperformer,0.6714,0.013428,5.1722581,0.03003647996675999,0.00483442577545214
AG_03599,Document Processor,Claude-3.5,Edge,Problem Solving,0.5136700000000001,0.4609,0.0259,19.09553903345725,Underperformer,0.5391,0.01396269,8.140946061776063,0.0,0.01718057698706624
AG_04406,Document Processor,Falcon-180B,Hybrid,Data Analysis,0.5191399999999999,0.4229,0.0222,22.37672413793103,Underperformer,0.5771,0.01281162,8.889383153153151,0.0,0.031212801915780797
AG_03696,Document Processor,Gemini-Pro,Cloud,Decision Making,0.3906299999999999,0.3,0.0116,31.002380952380943,Underperformer,0.7,0.008119999999999999,9.1025,0.0,-0.002351183111631445
AG_03857,Document Processor,InstructGPT,Cloud,Problem Solving,0.5327000000000001,0.4658,0.0199,25.48803827751196,Underperformer,0.5342,0.01063058,11.468927638190955,0.0,0.056498383348909983
AG_04805,Document Processor,Falcon-180B,Edge,Data Analysis,0.40767,0.3279,0.0308,12.819811320754717,Underperformer,0.6720999999999999,0.02070068,3.3400971753246753,0.0055148639575500705,0.006046802840316367
AG_03474,Document Processor,GPT-4o,Mobile,Problem Solving,0.58191,0.4845,0.0297,18.95472312703583,Underperformer,0.5155000000000001,0.015310350000000002,8.492774242424243,0.13520489845632003,0.06339421789903685
AG_01143,Document Processor,Gemini-Pro,Hybrid,Creative Writing,0.64409,0.617,0.0185,33.03025641025641,Underperformer,0.383,0.0070855,20.481271891891893,0.13246042685168,0.22524276538362176
AG_02313,Document Processor,Transformer-XL,Server,Problem Solving,0.5692200000000001,0.5754,0.0195,27.766829268292685,Underperformer,0.4246,0.0082797,15.796368615384615,0.11784041677529998,0.08214055544258823
AG_02137,Document Processor,LLaMA-3,Desktop,Problem Solving,0.56027,0.5279,0.0351,15.51994459833795,Underperformer,0.47209999999999996,0.01657071,7.426396951566953,0.11792811271664004,0.03412561727684776
AG_00077,Document Processor,Falcon-180B,Edge,Data Analysis,0.4554,0.39,0.0168,25.58426966292135,Underperformer,0.61,0.010247999999999998,9.571785714285715,0.0,0.008865315878184957
AG_04626,Document Processor,Falcon-180B,Desktop,Problem Solving,0.4793199999999999,0.4282,0.0202,22.60943396226415,Underperformer,0.5718,0.011550359999999999,9.160634851485147,0.08299281428816004,0.02347199632327281
AG_00665,Document Processor,LLaMA-3,Desktop,Data Analysis,0.6715,0.6268,0.0178,35.71808510638298,Underperformer,0.3732,0.00664296,22.64585393258427,0.15556569992499997,0.2156116479786018
AG_04793,Document Processor,GPT-4o,Cloud,Communication,0.85408,0.8074,0.0066,112.37894736842104,Workhorse,0.1926,0.00127116,103.48245333333332,0.5909413512384,2.870346138962332
AG_02410,Document Processor,PaLM-2,Desktop,Learning & Adaptation,0.3708,0.3,0.0277,12.919860627177702,Underperformer,0.7,0.019389999999999998,3.0158844765342963,0.0,0.0008223021930064955
AG_02842,Document Processor,Mixtral-8x7B,Hybrid,Decision Making,0.56792,0.467,0.015,35.495,Underperformer,0.5329999999999999,0.007994999999999999,16.681242666666666,0.07201566352000001,0.11037256537019309
AG_01003,Document Processor,Mixtral-8x7B,Desktop,Data Analysis,0.3959,0.3074,0.0242,15.710317460317462,Underperformer,0.6926,0.01676092,4.028911570247934,0.0,0.01730258172157584
AG_01331,Document Processor,InstructGPT,Desktop,Planning & Scheduling,0.5382,0.5073,0.0125,39.86666666666666,Underperformer,0.4927,0.006158750000000001,20.842308799999998,0.07416261934380002,0.17419661254445198
AG_04533,Document Processor,GPT-4o,Hybrid,Research & Summarization,0.62786,0.5681,0.0232,25.944628099173553,Underperformer,0.43189999999999995,0.010020079999999999,14.374451120689656,0.14939036008652004,0.18999537412590753
AG_03895,Document Processor,Mixtral-8x7B,Mobile,Learning & Adaptation,0.46234,0.4048,0.0373,12.07154046997389,Underperformer,0.5952,0.02220096,4.0175665415549595,0.017491631546880007,0.017484908877522673
AG_02022,Document Processor,LLaMA-3,Desktop,Creative Writing,0.62029,0.5668,0.0116,49.22936507936508,Underperformer,0.43320000000000003,0.00502512,29.30865275862069,0.20205020036739998,0.14889443262361535
AG_00501,Document Processor,Transformer-XL,Mobile,Planning & Scheduling,0.55688,0.5567,0.0181,29.156020942408375,Underperformer,0.4433,0.008023730000000001,16.12790585635359,0.023735951928000015,0.10833336858275182
AG_00029,Document Processor,Transformer-XL,Hybrid,Data Analysis,0.6547499999999999,0.6072,0.0116,51.96428571428571,Workhorse,0.39280000000000004,0.00455648,33.27277586206896,0.09331012288574997,0.5042841446893248
AG_00913,Document Processor,GPT-4o,Server,Text Processing,0.4799299999999999,0.3791,0.0085,50.51894736842104,Underperformer,0.6209,0.00527765,20.404877999999993,0.0,0.0920912747467788
AG_03505,Document Processor,Transformer-XL,Edge,Problem Solving,0.49806,0.4308,0.0133,34.82937062937063,Underperformer,0.5691999999999999,0.007570359999999999,15.13265022556391,0.0,0.1306208540334951
AG_04511,Document Processor,CodeT5+,Mobile,Decision Making,0.40767,0.3,0.0186,20.799489795918365,Underperformer,0.7,0.013019999999999999,5.575322580645161,0.0,0.01711777348699952
AG_00364,Document Processor,CodeT5+,Server,Problem Solving,0.4071199999999999,0.317,0.0364,10.8855614973262,Underperformer,0.683,0.024861200000000003,2.545523076923076,0.0,0.00656091404031312
AG_02800,Document Processor,Falcon-180B,Mobile,Data Analysis,0.50048,0.4229,0.0171,27.650828729281766,Underperformer,0.5771,0.00986841,11.377367953216375,0.051035140746239986,0.05440317846931755
AG_03098,Document Processor,CodeT5+,Server,Planning & Scheduling,0.72565,0.7315,0.0101,65.37387387387388,Workhorse,0.26849999999999996,0.0027118499999999996,51.5557400990099,0.3434800316209,0.4918953068758902
AG_02667,Document Processor,Gemini-Pro,Desktop,Communication,0.69894,0.6876,0.0085,73.57263157894735,Workhorse,0.3124,0.0026554000000000005,55.54013458823528,0.25457637558671997,0.7934700824621526
AG_00972,Document Processor,Mixtral-8x7B,Cloud,Problem Solving,0.36444,0.3,0.0231,15.121991701244813,Underperformer,0.7,0.016169999999999997,3.7329870129870133,0.0,0.0016037173148214694
AG_02637,Document Processor,PaLM-2,Desktop,Text Processing,0.8090700000000001,0.8241,0.0084,86.0712765957447,Workhorse,0.17589999999999995,0.0014775599999999995,78.3755460714286,0.5212630807173001,1.2413835788388838
AG_02326,Document Processor,Claude-3.5,Server,Problem Solving,0.52645,0.4756,0.036,14.22837837837838,Underperformer,0.5244,0.018878399999999997,5.954989444444445,0.09007311436759999,0.01023429587848677
AG_04701,Document Processor,Falcon-180B,Edge,Decision Making,0.56075,0.5429,0.016,32.98529411764706,Underperformer,0.45709999999999995,0.007313599999999999,18.0269484375,0.0735880512885,0.04692589395586242
AG_03109,Document Processor,Claude-3.5,Mobile,Communication,0.7788000000000002,0.7386,0.0064,105.24324324324326,Workhorse,0.26139999999999997,0.0016729599999999998,88.87838750000003,0.4378245955512001,4.390684425262278
AG_00763,Document Processor,GPT-4o,Mobile,Research & Summarization,0.40026,0.3462,0.0244,15.758267716535432,Underperformer,0.6537999999999999,0.01595272,4.679098852459016,0.009881859035999996,0.0024547281695819416
AG_01075,Document Processor,GPT-4o,Hybrid,Communication,0.8405699999999999,0.8382,0.0082,91.36630434782607,Workhorse,0.16180000000000005,0.0013267600000000006,84.92265536585364,0.5700158685911999,3.9890477565508418
AG_01863,Document Processor,Claude-3.5,Mobile,Data Analysis,0.4292499999999999,0.3385,0.0145,27.69354838709677,Underperformer,0.6615,0.00959175,9.020767241379307,0.01135929425999999,0.016162061580730525
AG_02643,Document Processor,InstructGPT,Hybrid,Decision Making,0.37059,0.3,0.019,18.5295,Underperformer,0.7,0.0133,4.851421052631578,0.0,-0.0002547787902673654
AG_00301,Document Processor,InstructGPT,Mobile,Code Generation,0.69196,0.6775,0.0193,34.08669950738916,Workhorse,0.3225,0.006224250000000001,23.290305699481866,0.32439643903680004,0.350760848533023
AG_02602,Document Processor,Gemini-Pro,Edge,Creative Writing,0.59398,0.5842,0.0163,34.33410404624277,Underperformer,0.41579999999999995,0.0067775399999999986,20.288534723926382,0.10839909525192003,0.13282601092384627
AG_03700,Document Processor,Falcon-180B,Desktop,Code Generation,0.5295500000000001,0.5018,0.0254,20.058712121212125,Underperformer,0.4982,0.012654279999999999,9.461739763779528,0.017086195525000063,0.10972491923099682
AG_03295,Document Processor,Gemini-Pro,Hybrid,Decision Making,0.56681,0.53,0.0141,37.537086092715235,Underperformer,0.47,0.006626999999999999,20.30562411347518,0.09215572888392004,0.12373120755609064
AG_03118,Document Processor,InstructGPT,Mobile,Communication,0.64431,0.5763,0.0092,63.16764705882353,Workhorse,0.42369999999999997,0.0038980399999999998,39.36041880434783,0.25845519778073994,0.3761747148248106
AG_04087,Document Processor,PaLM-2,Edge,Problem Solving,0.3408,0.3,0.0329,10.053097345132745,Underperformer,0.7,0.02303,2.1075987841945287,0.0,-0.0012333775309865517
AG_02507,Document Processor,LLaMA-3,Hybrid,Code Generation,0.38361,0.3,0.0242,15.222619047619048,Underperformer,0.7,0.016939999999999997,3.755495867768595,0.004554125853600029,-0.0008737823926588589
AG_00641,Document Processor,CodeT5+,Cloud,Text Processing,0.52796,0.4349,0.012,40.61230769230769,Underperformer,0.5650999999999999,0.006781199999999999,18.13415033333333,0.0,0.09082904414497768
AG_00106,Document Processor,InstructGPT,Hybrid,Research & Summarization,0.48458,0.3767,0.0256,18.217293233082707,Underperformer,0.6233,0.01595648,6.130518984374999,0.0,0.01951483587538288
AG_03848,Document Processor,Mixtral-8x7B,Cloud,Text Processing,0.46311,0.3375,0.0153,28.411656441717795,Underperformer,0.6625,0.01013625,9.215661764705883,0.0,0.02926211745109766
AG_00175,Document Processor,InstructGPT,Edge,Text Processing,0.77323,0.7165,0.008,85.91444444444443,Workhorse,0.2835,0.002268,68.252411875,0.42720491087664003,3.026542064877317
AG_04046,Document Processor,CodeT5+,Cloud,Communication,0.67042,0.5992,0.0109,56.337815126050415,Workhorse,0.40080000000000005,0.00436872,35.85464807339449,0.24935270024352002,0.719863113630506
AG_00852,Document Processor,CodeT5+,Mobile,Planning & Scheduling,0.73085,0.6485,0.0107,62.46581196581197,Workhorse,0.35150000000000003,0.00376105,43.29497429906542,0.3142215101385,1.159621006333869
AG_01204,Document Processor,LLaMA-3,Hybrid,Problem Solving,0.3914999999999999,0.3,0.0275,13.736842105263156,Underperformer,0.7,0.01925,3.27090909090909,0.0,0.00463389549177714
AG_04873,Document Processor,Mixtral-8x7B,Mobile,Data Analysis,0.41988,0.3,0.0114,33.861290322580636,Underperformer,0.7,0.00798,10.049473684210525,0.0,0.007670349718273114
AG_00761,Document Processor,CodeT5+,Hybrid,Code Generation,0.71829,0.6855,0.0166,40.81193181818181,Workhorse,0.3145,0.0052207,28.66191536144578,0.38189506013712005,0.2083150147304733
AG_04836,Document Processor,InstructGPT,Hybrid,Problem Solving,0.34776,0.3,0.029,11.592,Underperformer,0.7,0.0203,2.5975172413793106,0.002768125086719995,-4.757162129388523e-05
AG_04559,Document Processor,Mixtral-8x7B,Server,Communication,0.7766,0.776,0.0066,102.18421052631578,Workhorse,0.22399999999999998,0.0014784,90.30933333333333,0.41042553358619993,0.365732272142487
AG_00325,Document Processor,LLaMA-3,Hybrid,Problem Solving,0.40552,0.3379,0.0362,10.901075268817204,Underperformer,0.6621,0.023968020000000003,2.7852267403314905,0.0,0.002680035000980215
AG_02755,Document Processor,Mixtral-8x7B,Hybrid,Text Processing,0.69747,0.6978,0.0118,54.489843750000006,Workhorse,0.3022,0.0035659600000000004,40.24530220338983,0.35225457311400005,0.2948111956859008
AG_01226,Document Processor,LLaMA-3,Hybrid,Decision Making,0.34758,0.3,0.024,13.9032,Underperformer,0.7,0.0168,3.3447499999999994,0.0,0.000304999646451461
AG_03170,Document Processor,Claude-3.5,Cloud,Code Generation,0.68799,0.66,0.0157,41.19700598802395,Workhorse,0.33999999999999997,0.005337999999999999,27.921872611464973,0.29983591396851,0.9701050208391606
AG_01002,Document Processor,InstructGPT,Edge,Research & Summarization,0.38265,0.3,0.0286,12.927364864864863,Underperformer,0.7,0.02002,3.0138111888111885,0.0,0.0009844755601188776
AG_00818,Document Processor,GPT-4o,Hybrid,Creative Writing,0.5831999999999999,0.5505,0.0145,37.6258064516129,Underperformer,0.4495,0.00651775,21.141489655172407,0.09037471319999996,0.08974227817879958
AG_05000,Document Processor,GPT-4o,Edge,Text Processing,0.7234400000000001,0.7244,0.0129,52.04604316546764,Workhorse,0.27559999999999996,0.0035552399999999994,39.624801240310084,0.3452949024896001,0.457056040995551
AG_04314,Document Processor,Gemini-Pro,Server,Communication,0.85724,0.887,0.0081,94.2021978021978,Workhorse,0.11299999999999999,0.0009152999999999999,92.87307160493827,0.6361667947331201,1.1930251697676422
AG_04939,Document Processor,Falcon-180B,Mobile,Text Processing,0.73541,0.785,0.009,73.54100000000001,Workhorse,0.21499999999999997,0.0019349999999999997,63.144094444444455,0.38707195763392005,0.8410062670663225
AG_01347,Document Processor,PaLM-2,Desktop,Planning & Scheduling,0.56036,0.5027,0.0109,47.0890756302521,Underperformer,0.49729999999999996,0.0054205699999999996,24.843391926605502,0.027820515687359992,0.33746237387863487
AG_01385,Document Processor,Claude-3.5,Desktop,Communication,0.7972199999999999,0.7965,0.0133,55.749650349650345,Workhorse,0.20350000000000001,0.00270655,46.74328796992481,0.4564219309901999,1.024443784447354
AG_00362,Document Processor,Transformer-XL,Hybrid,Text Processing,0.4531400000000001,0.3845,0.0126,33.31911764705883,Underperformer,0.6154999999999999,0.007755299999999999,12.827962698412701,0.058202452575600014,0.12490383652892188
AG_03557,Document Processor,Claude-3.5,Hybrid,Data Analysis,0.54322,0.4099,0.0082,59.04565217391305,Underperformer,0.5901000000000001,0.004838820000000001,26.154375365853657,0.07255897314847998,0.11146149802273932
AG_01120,Document Processor,InstructGPT,Server,Data Analysis,0.41924,0.4103,0.0213,18.8,Underperformer,0.5897,0.01256061,7.075782723004694,0.028237256185599982,0.00871653824417321
AG_04750,Document Processor,Gemini-Pro,Server,Planning & Scheduling,0.8116800000000001,0.8091,0.0069,102.74430379746836,Workhorse,0.19089999999999996,0.0013172099999999996,94.17830260869566,0.5212516996656001,1.6213974691010438
AG_02291,Document Processor,Falcon-180B,Cloud,Learning & Adaptation,0.3596999999999999,0.3,0.0453,7.768898488120949,Underperformer,0.7,0.031709999999999995,1.3821192052980127,0.0,0.00121920475245946
AG_04902,Document Processor,InstructGPT,Server,Learning & Adaptation,0.354,0.3,0.0186,18.06122448979592,Underperformer,0.7,0.013019999999999999,4.709677419354838,0.004010041200000001,9.6874556362188e-05
AG_04682,Document Processor,InstructGPT,Edge,Communication,0.8424500000000001,0.8189,0.0124,62.86940298507464,Workhorse,0.18110000000000004,0.0022456400000000006,54.63566975806453,0.5691637894488001,0.8841174535699781
AG_02387,Document Processor,GPT-4o,Cloud,Research & Summarization,0.63014,0.5783,0.0268,22.666906474820145,Underperformer,0.42169999999999996,0.011301559999999999,12.597386641791045,0.14948152093560008,0.16479872284307148
AG_04183,Document Processor,LLaMA-3,Cloud,Decision Making,0.47566,0.391,0.0173,25.992349726775956,Underperformer,0.609,0.010535699999999999,9.750465895953758,0.0,0.09145460614233109
AG_01651,Document Processor,GPT-4o,Mobile,Planning & Scheduling,0.64723,0.5599,0.0106,55.79568965517242,Underperformer,0.44010000000000005,0.00466506,33.187177075471695,0.24783217777164,0.3185329536719603
AG_03872,Document Processor,LLaMA-3,Server,Creative Writing,0.4936699999999999,0.512,0.0127,36.03430656934306,Underperformer,0.488,0.006197599999999999,18.902286614173224,0.09070411385568003,0.04411586476105334
AG_01935,Document Processor,PaLM-2,Hybrid,Decision Making,0.38283,0.3,0.0223,16.43047210300429,Underperformer,0.7,0.015609999999999999,4.150179372197309,0.0,7.139753072899303e-05
AG_03410,Document Processor,Mixtral-8x7B,Mobile,Research & Summarization,0.5964100000000001,0.5365,0.0203,28.00046948356808,Underperformer,0.4635,0.00940905,14.76226428571429,0.17376713932534008,0.2546371435807583
AG_00245,Document Processor,LLaMA-3,Mobile,Text Processing,0.8176899999999999,0.8248,0.0133,57.18111888111888,Workhorse,0.17520000000000002,0.0023301600000000004,49.709076090225565,0.5287328434667999,0.777141110341469
AG_04784,Document Processor,GPT-4o,Server,Learning & Adaptation,0.44975,0.3092,0.044,9.994444444444444,Underperformer,0.6908000000000001,0.0303952,2.160515909090909,0.0,0.005330825127746271
AG_02849,Document Processor,CodeT5+,Mobile,Research & Summarization,0.39581,0.3026,0.021,17.991363636363634,Underperformer,0.6974,0.014645400000000001,4.703433619047618,0.0,0.01391992516463923
AG_00368,Document Processor,Claude-3.5,Cloud,Data Analysis,0.62427,0.5826,0.0193,30.75221674876847,Underperformer,0.4174,0.00805582,17.84454414507772,0.23000344183680008,0.19693282483210642
AG_03191,Document Processor,Claude-3.5,Hybrid,Learning & Adaptation,0.52338,0.4149,0.0279,18.110034602076123,Underperformer,0.5851,0.016324289999999998,6.783167096774193,0.09132364458360001,0.017554789773032656
AG_00091,Document Processor,Transformer-XL,Cloud,Data Analysis,0.53927,0.4394,0.018,28.38263157894737,Underperformer,0.5606,0.010090799999999999,12.16417988888889,0.05781452624636001,0.17563918130512832
AG_00243,Document Processor,GPT-4o,Cloud,Research & Summarization,0.6328900000000001,0.6076,0.0159,37.449112426035505,Underperformer,0.39239999999999997,0.00623916,23.185154968553462,0.2857397214178001,0.16956346909565861
AG_04595,Document Processor,PaLM-2,Desktop,Creative Writing,0.71226,0.6759,0.017,39.56999999999999,Workhorse,0.32410000000000005,0.005509700000000001,27.318619647058817,0.34618656407147996,0.4586252982543676
AG_02862,Document Processor,InstructGPT,Edge,Decision Making,0.42108,0.3,0.0231,17.472199170124483,Underperformer,0.7,0.016169999999999997,4.468571428571429,0.0,0.003230117941650071
AG_04011,Document Processor,Transformer-XL,Hybrid,Code Generation,0.6722699999999999,0.6039,0.0162,39.08546511627907,Underperformer,0.3961,0.00641682,24.060731666666666,0.07242530088420002,1.1383228617507077
AG_02536,Document Processor,LLaMA-3,Edge,Research & Summarization,0.37527,0.3,0.0201,17.785308056872037,Underperformer,0.7,0.01407,4.601044776119402,0.0,0.0036649384121564153
AG_02018,Document Processor,LLaMA-3,Server,Decision Making,0.38076,0.3,0.0208,17.46605504587156,Underperformer,0.7,0.014559999999999998,4.491730769230769,0.0,0.006908522735986721
AG_00436,Document Processor,Falcon-180B,Edge,Communication,0.49981,0.457,0.0098,46.2787037037037,Underperformer,0.5429999999999999,0.005321399999999999,22.307466326530612,0.07098089100787998,0.12431014544526944
AG_01532,Document Processor,LLaMA-3,Edge,Decision Making,0.37422,0.3,0.0113,30.424390243902444,Underperformer,0.7,0.007909999999999999,8.93504424778761,0.0,-0.004159837234506966
AG_01478,Document Processor,GPT-4o,Hybrid,Research & Summarization,0.49253,0.3575,0.02,23.453809523809525,Underperformer,0.6425000000000001,0.012850000000000002,7.803973750000001,0.03659031178571999,0.02325368527002566
AG_03662,Document Processor,GPT-4o,Mobile,Learning & Adaptation,0.50525,0.3947,0.0373,13.19190600522193,Underperformer,0.6053,0.022577689999999997,4.3464390080428945,0.0,0.009043588619515807
AG_04870,Document Processor,Gemini-Pro,Server,Code Generation,0.59622,0.5034,0.0227,25.156962025316453,Underperformer,0.49660000000000004,0.011272820000000001,12.221900792951539,0.03491660118647999,0.13362506383904726
AG_02108,Document Processor,Mixtral-8x7B,Mobile,Problem Solving,0.50412,0.4365,0.0216,22.306194690265485,Underperformer,0.5635,0.012171600000000001,9.187425,0.06571588339440002,0.090960849764404
AG_01038,Document Processor,PaLM-2,Cloud,Problem Solving,0.41691,0.3,0.0206,19.301388888888887,Underperformer,0.7,0.014419999999999999,5.071504854368931,0.0,0.022286809673386174
AG_04657,Document Processor,Gemini-Pro,Mobile,Planning & Scheduling,0.48351,0.3867,0.0154,29.48231707317073,Underperformer,0.6133,0.00944482,11.14112448051948,0.026935318025820006,0.021800733580551155
AG_01397,Document Processor,Transformer-XL,Hybrid,Problem Solving,0.51464,0.4451,0.0276,17.994405594405595,Underperformer,0.5549,0.015315239999999999,7.29950231884058,0.09041572751120006,0.039413443146689355
AG_00712,Document Processor,Claude-3.5,Server,Learning & Adaptation,0.4965799999999999,0.4346,0.0247,19.322178988326847,Underperformer,0.5654,0.01396538,7.737395465587043,0.0,0.03812301769728751
AG_01769,Document Processor,LLaMA-3,Hybrid,Problem Solving,0.36096,0.3,0.026,13.36888888888889,Underperformer,0.7,0.018199999999999997,3.164923076923077,0.0,-0.0008024401382926538
AG_02548,Document Processor,Falcon-180B,Server,Code Generation,0.58452,0.6006,0.0215,25.97866666666667,Underperformer,0.3994,0.008587099999999999,15.328498232558143,0.11430829397904001,0.2076034734263096
AG_02699,Document Processor,Transformer-XL,Server,Decision Making,0.4718299999999999,0.4007,0.0222,20.3375,Underperformer,0.5992999999999999,0.013304459999999999,7.516318963963962,0.04150745223966003,0.0226782138771716
AG_02713,Document Processor,Gemini-Pro,Hybrid,Code Generation,0.43447,0.3751,0.0203,20.397652582159623,Underperformer,0.6249,0.012685469999999999,7.0280638916256155,0.00705632502574999,0.012083529505985121
AG_00406,Document Processor,PaLM-2,Mobile,Problem Solving,0.36975,0.3,0.0329,10.9070796460177,Underperformer,0.7,0.02303,2.3715805471124622,0.0,0.0004140841857988908
AG_04273,Document Processor,InstructGPT,Cloud,Communication,0.70386,0.7146,0.0113,57.22439024390245,Workhorse,0.2854,0.0032250199999999994,43.51135893805311,0.30625774931639993,0.38656941144033913
AG_02677,Document Processor,Gemini-Pro,Cloud,Planning & Scheduling,0.49654,0.4537,0.0106,42.8051724137931,Underperformer,0.5463,0.00579078,20.252848867924527,0.0,0.01755952982821194
AG_01162,Document Processor,GPT-4o,Hybrid,Problem Solving,0.5803499999999999,0.5568,0.0216,25.679203539823003,Underperformer,0.44320000000000004,0.009573120000000001,13.96013333333333,0.11508690102839994,0.045630151709565935
AG_02841,Document Processor,Falcon-180B,Hybrid,Text Processing,0.46486,0.385,0.0093,45.13203883495146,Underperformer,0.615,0.0057195,18.244204301075268,0.07216476691996004,0.016087866164233192
AG_02823,Document Processor,Claude-3.5,Hybrid,Creative Writing,0.56626,0.493,0.0194,27.7578431372549,Underperformer,0.507,0.0098358,13.390009278350513,0.10792398491368003,0.056822358637373845
AG_02183,Document Processor,Mixtral-8x7B,Edge,Code Generation,0.71877,0.7203,0.0138,48.56554054054054,Workhorse,0.27969999999999995,0.0038598599999999992,36.51666891304348,0.33656802586056,1.1863318677101717
AG_01277,Document Processor,LLaMA-3,Edge,Planning & Scheduling,0.7261899999999999,0.7252,0.0123,54.600751879699246,Workhorse,0.27480000000000004,0.0033800400000000004,41.81569008130081,0.36372735318057997,0.6189172339131942
AG_01557,Document Processor,GPT-4o,Desktop,Communication,0.65426,0.581,0.012,50.3276923076923,Underperformer,0.41900000000000004,0.005028,30.677088333333327,0.22912553679231987,0.2688682963208445
AG_00632,Document Processor,Mixtral-8x7B,Edge,Planning & Scheduling,0.46878,0.4143,0.017,26.04333333333333,Underperformer,0.5857,0.009956900000000001,10.424444352941176,0.07394537126339999,0.02622043941433659
AG_00697,Document Processor,Mixtral-8x7B,Hybrid,Problem Solving,0.35151,0.3,0.046,7.478936170212766,Underperformer,0.7,0.0322,1.2924565217391304,0.0,4.357278114133864e-05
AG_02940,Document Processor,Transformer-XL,Cloud,Text Processing,0.68611,0.6559,0.01,62.373636363636365,Workhorse,0.34409999999999996,0.0034409999999999996,44.0019549,0.05723804064000002,0.6084161020725689
AG_04289,Document Processor,InstructGPT,Server,Planning & Scheduling,0.82046,0.8426,0.014,54.69733333333333,Workhorse,0.15739999999999998,0.0022036,48.379971142857144,0.5559755954847999,1.293044661600675
AG_01010,Document Processor,Transformer-XL,Mobile,Data Analysis,0.5206200000000001,0.4959,0.0347,14.583193277310926,Underperformer,0.5041,0.01749227,6.440214927953891,0.05847330514500001,0.026612253633996972
AG_01273,Document Processor,PaLM-2,Cloud,Problem Solving,0.44688,0.4299,0.0231,18.54273858921162,Underperformer,0.5701,0.01316931,7.316610909090909,0.017415742562400003,-0.002704231688785597
AG_00037,Email Manager,Transformer-XL,Edge,Communication,0.5608299999999999,0.5125,0.0071,69.23827160493826,Underperformer,0.48750000000000004,0.0034612500000000004,39.48244718309858,0.1607615493521999,0.2896224207420066
AG_03408,Email Manager,Claude-3.5,Cloud,Problem Solving,0.44526,0.3939,0.0242,17.669047619047618,Underperformer,0.6061000000000001,0.014667620000000001,6.247434462809917,0.0,0.0016807384296308784
AG_00952,Email Manager,PaLM-2,Server,Planning & Scheduling,0.6477799999999999,0.593,0.0133,45.299300699300694,Underperformer,0.40700000000000003,0.0054131,27.88222105263158,0.13020746198152,0.3606565052679436
AG_04288,Email Manager,Mixtral-8x7B,Desktop,Data Analysis,0.64959,0.6399,0.0325,19.390746268656716,Underperformer,0.3601,0.01170325,11.789927415384616,0.16231984671221994,0.13654802673126148
