agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score,business_value_score,operational_risk_index,scalability_potential,total_cost_of_ownership,performance_trend_7d,stability_index,degradation_risk_score,seasonality_impact,performance_quartile,cost_efficiency_tier,strategic_importance
AG_04445,Data Analyst,CodeT5+,Hybrid,Learning & Adaptation,7,6,0.4927,0.5232,0.5434,115.06,1197.37,438.9,67.9,0.0427,True,0.5407,False,False,0.8266,0.8363,2025-05-14 04:16:16,0.9537,0.5170600000000001,11.832036613272312,97.849,0.27956087282637987,0.85032,0.0035393844922998545,8.381961110724838,0.005612857142857157,0.6873589603568485,0.2772464158572606,0.002909115456679281,2,Very Low,Low
AG_03266,Data Analyst,Falcon-180B,Hybrid,Decision Making,10,10,0.3,0.4,0.375,43.23,527.95,569.6,99.0,0.0201,True,0.4118,False,False,0.7971,0.6323,2025-05-14 04:16:16,0.9271,0.3525,16.706161137440755,128.826,0.2143576667888995,0.99994,1.2949188696560577e-05,5.279964954892436,-0.04253714285714285,0.6873589603568485,0.34781755871440345,0.002909115456679281,1,Low,Low
AG_00631,Data Analyst,Falcon-180B,Cloud,Decision Making,9,7,0.3,0.4479,0.4453,53.02,197.74,533.6,110.2,0.023,True,0.4368,False,False,0.9069,0.6692,2025-05-16 04:16:15,0.944,0.3879599999999999,16.165,100.576,0.22779286790438164,1.20112,-0.00021647378803827766,1.7800937985665786,0.004161428571428562,0.6873589603568485,0.3350564158572606,0.0038905873113782457,1,Very Low,Low
AG_01592,Data Analyst,Transformer-XL,Server,Learning & Adaptation,8,6,0.3316,0.465,0.4683,39.85,1566.7,561.0,92.2,0.0189,True,0.4286,False,False,0.774,0.6546,2025-05-16 04:16:16,0.95,0.41263,20.735175879396987,90.002,0.22647047404831921,1.2255000000000003,0.00017280125860801376,12.534074278544542,0.0007257142857142819,0.6873589603568485,0.3255764158572606,0.0038905873113782457,1,Low,Low
AG_02083,Data Analyst,Claude-3.5,Mobile,Creative Writing,5,7,0.4864,0.6042,0.6622,38.71,609.1,352.8,46.4,0.0164,True,0.5768,True,True,0.9232,0.8821,2025-05-19 04:16:16,0.7637,0.57448,33.01609195402298,110.376,0.32137694202970757,0.62144,0.019630896759418547,3.0459236631361404,-0.02392999999999999,0.6873589603568485,0.2863154158572606,0.001981869928816706,3,Medium,Medium
AG_04777,Data Analyst,PaLM-2,Mobile,Planning & Scheduling,3,4,0.6996,0.7846,0.7434,37.65,2642.35,257.9,26.1,0.0151,True,0.7893,False,True,0.9018,0.8767,2025-05-19 04:16:16,0.7772,0.73824,45.85341614906832,95.251,0.43952566737905563,0.4110999999999999,0.12195445955246242,7.927451062416998,-0.011587142857142843,0.6873589603568485,0.21865255871440342,0.001981869928816706,4,High,Medium
AG_00727,Data Analyst,PaLM-2,Desktop,Problem Solving,8,9,0.3,0.4784,0.4706,49.68,747.2,468.7,86.1,0.0212,True,0.3208,False,False,0.9095,0.7644,2025-05-20 04:16:15,0.9301,0.4046999999999999,18.229729729729726,112.456,0.22032381882392985,1.1188,0.0006748861826648691,5.978026731078906,-0.021187142857142873,0.6873589603568485,0.34141255871440346,0.00430628756469725,1,Low,Low
AG_03310,Data Analyst,InstructGPT,Desktop,Planning & Scheduling,5,6,0.6855,0.6545,0.6931,48.29,1087.02,395.5,63.4,0.0201,True,0.7168,False,False,0.9459,0.7663,2025-05-20 04:16:16,0.7898,0.67848,32.15545023696682,110.176,0.38040777109871593,0.35433999999999993,0.009433915416284541,5.435516235245392,0.023059999999999987,0.6873589603568485,0.21940641585726062,0.00430628756469725,4,Medium,Medium
AG_04344,Data Analyst,Mixtral-8x7B,Server,Learning & Adaptation,9,7,0.3,0.4,0.4418,77.03,726.56,563.6,98.5,0.0313,True,0.3146,False,False,0.9183,0.7698,2025-05-21 04:16:16,0.9255,0.37254,11.53374613003096,92.022,0.2126771651103926,1.39664,2.5826125745165063e-05,6.53944633519408,0.002862857142857143,0.6873589603568485,0.3350564158572606,0.002909115456679281,1,Very Low,Low
AG_04068,Data Analyst,Transformer-XL,Server,Code Generation,3,1,0.7219,0.7062,0.696,44.36,1367.88,287.3,46.0,0.0177,False,0.8283,False,True,0.7253,0.8504,2025-05-21 04:16:16,0.8913,0.70942,37.936898395721926,87.981,0.5960373039956082,0.32961,0.03803503005998159,0.0003990081154192967,0.04592285714285716,0.6873589603568485,0.2084864158572606,0.002909115456679281,4,High,Medium
AG_04760,Data Analyst,GPT-4o,Edge,Planning & Scheduling,4,5,0.6778,0.7602,0.7571,31.87,534.54,279.2,71.3,0.0134,True,0.784,False,True,0.8364,0.7159,2025-05-21 04:16:16,0.7744,0.72631,50.43819444444445,104.88,0.3959769152758899,0.35980000000000006,0.015249118220729458,2.1385804581110763,0.04481142857142857,0.6873589603568485,0.2217164158572606,0.002909115456679281,4,Very High,Medium
AG_02452,Data Analyst,LLaMA-3,Hybrid,Text Processing,2,4,0.8021,0.8124,0.7685,35.59,178.55,216.5,45.6,0.014,False,0.9002,False,True,0.7912,0.6344,2025-05-22 04:16:16,0.886,0.79511,53.007333333333335,123.014,0.6558532430022624,0.21785999999999997,0.07473240846166743,0.0003933689238550154,0.03151857142857143,0.6873589603568485,0.18442641585726058,0.011874624419468714,4,Very High,Medium
AG_03719,Data Analyst,Falcon-180B,Cloud,Problem Solving,6,6,0.4511,0.5668,0.5723,59.0,327.17,404.6,67.7,0.0237,True,0.5835,False,True,0.9339,0.6474,2025-05-23 04:16:16,0.8921,0.52217,21.140485829959516,100.845,0.29395217270465535,0.7903499999999999,0.00469185120026582,1.9634216949152545,-0.030867142857142853,0.6873589603568485,0.29898655871440344,0.0038905873113782457,2,Low,Low
AG_02162,Data Analyst,Transformer-XL,Mobile,Decision Making,10,8,0.3,0.4,0.3733,39.14,202.69,604.7,105.2,0.0191,True,0.3282,False,True,0.8475,0.8404,2025-05-24 04:16:16,0.8629,0.35199,17.511940298507465,102.974,0.21139223427237075,1.3420599999999998,-4.1532811997048086e-05,2.0273879918242206,-0.007529999999999981,0.6873589603568485,0.33731541585726055,0.0044733208997849465,1,Low,Low
AG_04180,Data Analyst,Transformer-XL,Desktop,Code Generation,3,1,0.6541,0.7391,0.7163,15.21,418.81,227.8,39.0,0.0073,True,0.6806,False,False,0.7797,0.7369,2025-05-25 04:16:16,0.7752,0.69826,84.12771084337349,57.642,0.42547455825126557,0.8653,0.07439067795206027,1.2569099474030243,0.0028257142857142886,0.6873589603568485,0.2288264158572606,0.006259413371921459,4,Very High,Medium
AG_04334,Data Analyst,InstructGPT,Cloud,Research & Summarization,5,3,0.559,0.5593,0.6815,67.44,1165.47,354.1,58.6,0.026,True,0.6743,False,False,0.929,0.6748,2025-05-26 04:16:16,0.7823,0.59584,22.06814814814815,77.201,0.33617365504169705,0.83184,0.012718486900970058,5.827735527876631,0.031900000000000005,0.6873589603568485,0.25735641585726055,0.001981869928816706,3,Low,Medium
AG_00381,Data Analyst,Mixtral-8x7B,Edge,Data Analysis,4,2,0.6084,0.6485,0.6316,82.62,258.37,289.7,34.3,0.0304,True,0.6728,False,True,0.721,0.6372,2025-05-27 04:16:15,0.9426,0.62739,19.980573248407644,67.096,0.34060754601443305,0.8515199999999999,0.049097010698700726,1.0338479496489954,-0.011718571428571436,0.6873589603568485,0.246051987285832,0.00430628756469725,3,Low,Medium
AG_01068,Data Analyst,LLaMA-3,Server,Data Analysis,4,4,0.581,0.7372,0.6425,72.82,229.2,310.5,55.4,0.0274,True,0.7191,True,False,0.7806,0.8575,2025-05-27 04:16:15,0.9284,0.6463099999999999,22.75739436619718,90.337,0.33413421387062425,0.62799,0.01911843392314394,0.9171762702554243,-0.011428571428571439,0.6873589603568485,0.25418498728583205,0.00430628756469725,3,Low,Medium
AG_04254,Data Analyst,InstructGPT,Edge,Communication,2,2,0.8116,0.8382,0.838,26.32,938.23,161.7,16.8,0.0104,False,0.9232,False,True,0.9612,0.7542,2025-05-27 04:16:16,0.765,0.8275,72.58771929824562,104.624,0.8075313128374286,0.20376,0.5263372443926595,0.0003951367781155015,0.004627142857142862,0.6873589603568485,0.1815764158572606,0.00430628756469725,4,Very High,Medium
AG_03728,Data Analyst,Falcon-180B,Cloud,Communication,6,8,0.5115,0.5771,0.576,25.23,460.92,463.9,63.9,0.0131,True,0.6037,False,False,0.8512,0.6137,2025-05-27 04:16:16,0.9491,0.55053,39.04468085106382,122.259,0.3184175963182178,0.50369,0.004060477848025958,2.766039223147047,0.004051428571428563,0.6873589603568485,0.27160641585726064,0.00430628756469725,3,High,Medium
AG_00199,Data Analyst,LLaMA-3,Mobile,Data Analysis,7,5,0.4125,0.476,0.5318,65.89,742.49,498.6,69.8,0.027,True,0.5111,False,True,0.8322,0.9081,2025-05-28 04:16:15,0.7996,0.46734,16.690714285714286,85.777,0.26010524810542673,1.0719599999999998,0.001914299414722113,5.1978397738655335,0.016478571428571422,0.6873589603568485,0.3013064158572606,0.002909115456679281,2,Low,Low
AG_03863,Data Analyst,InstructGPT,Hybrid,Planning & Scheduling,5,3,0.5141,0.6597,0.6062,23.34,343.17,385.2,64.6,0.0116,True,0.5366,False,False,0.9349,0.6467,2025-05-28 04:16:16,0.7742,0.58541,46.46111111111111,67.562,0.32988775336313586,1.0419800000000001,0.007184147928636693,1.7163470008568982,-0.01612142857142857,0.6873589603568485,0.27566284442868916,0.002909115456679281,3,High,Medium
AG_01510,Data Analyst,Gemini-Pro,Hybrid,Decision Making,8,7,0.3819,0.4402,0.4777,16.99,864.63,508.8,111.5,0.0108,True,0.5117,False,True,0.8462,0.9245,2025-05-28 04:16:16,0.7649,0.4281299999999999,36.2822033898305,105.819,0.26844451729152996,0.95055,-0.00034802465611849883,6.917675668040023,-0.023958571428571447,0.6873589603568485,0.317673987285832,0.002909115456679281,1,High,Low
AG_02622,Data Analyst,Gemini-Pro,Hybrid,Planning & Scheduling,6,4,0.5919,0.6219,0.6434,27.33,682.6,412.7,89.6,0.0132,True,0.676,False,False,0.7446,0.7117,2025-05-28 04:16:16,0.8783,0.61635,43.404929577464785,87.32,0.3380757782436137,0.7293000000000001,0.0014423240121447611,4.096082985729967,-0.0015771428571428642,0.6873589603568485,0.24795955871440345,0.002909115456679281,3,High,Medium
AG_04132,Data Analyst,Falcon-180B,Server,Text Processing,2,4,0.8306,0.7371,0.7563,43.01,607.25,167.3,24.8,0.016,False,0.8998,False,False,0.7078,0.6221,2025-05-28 04:16:16,0.9745,0.78026,45.89764705882352,122.986,0.6988997472962782,0.18944,0.26223669880757783,0.000372006510113927,0.019135714285714287,0.6873589603568485,0.1758764158572606,0.002909115456679281,4,High,Medium
AG_02257,Data Analyst,GPT-4o,Cloud,Decision Making,7,8,0.3351,0.5788,0.6145,37.24,328.13,475.5,71.3,0.0172,True,0.4509,False,False,0.7746,0.7315,2025-05-28 04:16:16,0.9179,0.49203,27.034615384615385,111.563,0.23979083315567154,0.9336399999999998,0.0025510268718709588,2.2973718689581095,-0.04792428571428571,0.6873589603568485,0.3389037015715463,0.002909115456679281,2,Medium,Low
AG_01584,Data Analyst,Gemini-Pro,Edge,Communication,6,6,0.4727,0.5445,0.6524,14.97,173.57,396.1,100.2,0.009,True,0.5613,False,True,0.8825,0.6091,2025-05-28 04:16:16,0.8762,0.54815,54.81500000000001,99.291,0.3205326851971186,0.7976099999999999,-2.471658258099277e-05,1.0420212024048097,-0.0003399999999999911,0.6873589603568485,0.28334841585726056,0.002909115456679281,2,Very High,Medium
AG_00465,Data Analyst,GPT-4o,Mobile,Creative Writing,3,2,0.8321,0.7706,0.7744,38.97,465.26,219.2,40.3,0.0152,False,0.8863,False,True,0.8138,0.8833,2025-05-29 04:16:15,0.8372,0.7963399999999999,49.15679012345679,102.041,0.6654872589317767,0.20201000000000005,0.09197140102181402,0.00039004362329997437,0.04699999999999999,0.6873589603568485,0.1754264158572606,0.011874624419468714,4,High,Medium
AG_03558,Data Analyst,PaLM-2,Desktop,Problem Solving,9,9,0.3,0.4,0.4983,90.58,2478.64,557.6,89.0,0.0358,True,0.3691,False,False,0.9391,0.8926,2025-05-29 04:16:16,0.8273,0.38949,10.583967391304348,115.837,0.2203538386354167,1.1094399999999998,0.0002620162982244476,22.30815523073526,-0.027988571428571425,0.6873589603568485,0.343452987285832,0.011874624419468714,1,Very Low,Low
AG_03971,Data Analyst,Claude-3.5,Cloud,Problem Solving,6,4,0.3732,0.5895,0.6546,72.54,238.17,417.3,73.3,0.0284,True,0.3992,False,True,0.9271,0.9182,2025-05-30 04:16:16,0.7673,0.52251,17.772448979591836,67.944,0.2525424989378041,1.30784,0.003796097398878418,1.4294115081334435,0.013482857142857161,0.6873589603568485,0.3130964158572606,0.0038905873113782457,2,Low,Low
AG_02191,Data Analyst,GPT-4o,Mobile,Data Analysis,8,6,0.3391,0.5044,0.4501,58.94,1105.82,522.4,84.7,0.0249,True,0.4408,True,True,0.8832,0.8433,2025-05-31 04:16:16,0.8287,0.42199,16.293050193050192,90.856,0.23697870892611345,1.1997,0.0005091674840178864,8.846982463522226,-0.027765714285714282,0.6873589603568485,0.3316561301429749,0.0044733208997849465,1,Low,Low
AG_02686,Data Analyst,InstructGPT,Desktop,Planning & Scheduling,5,5,0.5112,0.6945,0.6548,24.0,511.54,323.9,53.0,0.0112,True,0.6605,False,True,0.8243,0.7929,2025-06-01 04:16:16,0.8656,0.60927,49.94016393442623,96.235,0.34036708154388495,0.6961999999999999,0.01870460515429978,2.5581666666666667,-0.024427142857142852,0.6873589603568485,0.27902455871440346,0.006259413371921459,3,Very High,Medium
AG_03211,Data Analyst,Mixtral-8x7B,Cloud,Communication,4,6,0.6657,0.6322,0.6529,14.2,845.34,309.5,60.8,0.0078,True,0.7894,False,False,0.7055,0.9331,2025-06-01 04:16:16,0.8722,0.65181,74.06931818181819,115.258,0.4003286704109695,0.2659600000000001,0.01578401694176546,3.3819092957746477,0.022825714285714283,0.6873589603568485,0.22534641585726062,0.006259413371921459,4,Very High,Medium
AG_03677,Data Analyst,Mixtral-8x7B,Mobile,Communication,6,7,0.4585,0.5709,0.5482,22.72,2324.28,337.6,80.5,0.011,True,0.5791,False,True,0.8135,0.77,2025-06-01 04:16:16,0.7564,0.51913,43.26083333333333,110.537,0.30314230783715335,0.6886700000000001,0.003364715603539355,13.94616415492958,-0.0041457142857142925,0.6873589603568485,0.2887501301429749,0.006259413371921459,2,High,Medium
AG_00367,Data Analyst,Mixtral-8x7B,Edge,Code Generation,9,10,0.3,0.4,0.4252,35.03,1637.43,524.8,105.5,0.0169,True,0.358,False,True,0.7226,0.6515,2025-06-03 04:16:15,0.8185,0.36756,20.534078212290503,125.06,0.20551895888588284,1.0272000000000001,-0.00011860087780149799,14.737352443619756,-0.061254285714285706,0.6873589603568485,0.35343270157154627,0.00430628756469725,1,Low,Low
AG_01527,Data Analyst,Gemini-Pro,Desktop,Creative Writing,3,3,0.8218,0.8065,0.7731,44.76,795.33,235.4,51.8,0.0173,False,0.8733,True,False,0.9367,0.6307,2025-06-03 04:16:16,0.9473,0.8026,43.857923497267755,111.131,0.6572726430216894,0.21621000000000004,0.052249991428995536,0.0003865058087578195,0.05901571428571428,0.6873589603568485,0.1785164158572606,0.00430628756469725,4,High,Medium
AG_02605,Data Analyst,Gemini-Pro,Edge,Learning & Adaptation,7,5,0.3743,0.542,0.6139,78.84,2777.05,479.0,84.6,0.0311,True,0.5037,False,True,0.9665,0.756,2025-06-03 04:16:16,0.8458,0.49649,15.46697819314642,85.259,0.2620654839618227,1.12052,0.0011353292226885159,19.43974446981228,-0.0037171428571428633,0.6873589603568485,0.31388155871440343,0.00430628756469725,2,Very Low,Low
AG_04859,Data Analyst,CodeT5+,Desktop,Problem Solving,7,6,0.4175,0.49,0.5589,80.84,1348.04,442.0,71.4,0.0314,True,0.4595,False,True,0.7173,0.7498,2025-06-04 04:16:16,0.9612,0.48167,14.866358024691358,92.165,0.24422286639937507,1.0392,0.002817456348156178,9.43666842157348,0.008525714285714288,0.6873589603568485,0.2998064158572606,0.002909115456679281,2,Very Low,Low
AG_01299,Data Analyst,PaLM-2,Edge,Communication,3,2,0.7152,0.7134,0.7883,11.08,562.21,251.8,51.4,0.0062,False,0.7872,False,True,0.8348,0.7115,2025-06-05 04:16:16,0.9296,0.73659,102.30416666666666,95.104,0.6639060308470418,0.34864000000000006,0.04476058860827121,0.0005595667870036101,0.018188571428571425,0.6873589603568485,0.21049641585726062,0.011874624419468714,4,Very High,Medium
AG_04018,Data Analyst,Falcon-180B,Cloud,Planning & Scheduling,3,1,0.7292,0.7318,0.6887,24.68,1054.14,226.3,36.2,0.0105,False,0.7339,False,True,0.9455,0.8659,2025-06-05 04:16:16,0.9618,0.71783,62.42,81.37299999999999,0.6480388744013755,0.35063000000000005,0.08367422541292546,0.0004254457050243112,0.009431428571428566,0.6873589603568485,0.2062964158572606,0.011874624419468714,4,Very High,Medium
AG_01127,Data Analyst,Gemini-Pro,Hybrid,Code Generation,7,9,0.3234,0.4705,0.5511,46.45,1408.71,443.3,72.0,0.0199,True,0.402,False,False,0.7222,0.6412,2025-06-05 04:16:16,0.7904,0.43584,20.85358851674641,118.14,0.22068186672611145,0.9138,0.002420465480790787,9.861398417653392,-0.011898571428571425,0.6873589603568485,0.331605987285832,0.011874624419468714,1,Low,Low
AG_02546,Data Analyst,Transformer-XL,Desktop,Research & Summarization,7,9,0.3956,0.4592,0.5244,48.02,2391.04,450.2,95.5,0.0205,True,0.4094,True,False,0.7785,0.6463,2025-06-06 04:16:16,0.9646,0.45332,21.0846511627907,118.658,0.24284757522911496,0.83124,0.0002777091382218321,16.737706905456058,0.012251428571428571,0.6873589603568485,0.3063764158572606,0.0038905873113782457,2,Low,Low
AG_01173,Data Analyst,PaLM-2,Mobile,Planning & Scheduling,4,2,0.6049,0.7325,0.7032,26.87,736.1,309.3,50.5,0.012,True,0.6285,False,True,0.7589,0.7281,2025-06-07 04:16:16,0.9525,0.67267,51.74384615384615,63.995,0.359040623793282,0.90375,0.02670380274247633,2.9448465947152958,-0.01856142857142857,0.6873589603568485,0.24915484442868915,0.0044733208997849465,4,Very High,Medium
AG_02747,Data Analyst,Claude-3.5,Server,Planning & Scheduling,6,6,0.4605,0.5302,0.6636,31.63,338.57,412.9,83.8,0.0147,True,0.5129,False,False,0.7503,0.7049,2025-06-07 04:16:16,0.7765,0.54234,34.54394904458599,95.903,0.28227070271979204,0.8727299999999999,0.0021774611167591574,2.0318847486563385,0.006550000000000008,0.6873589603568485,0.2869064158572606,0.0044733208997849465,2,High,Low
AG_04550,Data Analyst,Falcon-180B,Server,Data Analysis,4,6,0.513,0.7349,0.6812,25.36,657.48,261.2,51.0,0.0111,True,0.6424,False,False,0.7152,0.9149,2025-06-07 04:16:16,0.9002,0.63003,52.06859504132231,104.968,0.3363558636265126,0.5803600000000001,0.031707176470280735,2.6303576971608837,0.021194285714285714,0.6873589603568485,0.2711564158572606,0.0044733208997849465,3,Very High,Medium
AG_01758,Data Analyst,Transformer-XL,Mobile,Data Analysis,8,9,0.3469,0.4339,0.4216,46.85,771.52,587.2,91.2,0.0215,True,0.4515,True,True,0.7952,0.6227,2025-06-08 04:16:16,0.8663,0.39541,17.573777777777778,121.605,0.2312483084467009,0.87585,0.00012856060452988847,6.172618911419423,-0.04874,0.6873589603568485,0.3356084158572606,0.006259413371921459,1,Low,Low
AG_04518,Data Analyst,GPT-4o,Hybrid,Text Processing,4,3,0.5922,0.7346,0.7594,25.96,129.44,328.5,67.5,0.0119,True,0.725,False,False,0.972,0.9234,2025-06-08 04:16:16,0.775,0.6850799999999999,53.106976744186035,80.75,0.3828304181788007,0.7103,0.012892344474254039,0.5182183975346687,-0.0046785714285714364,0.6873589603568485,0.24879998728583202,0.006259413371921459,4,Very High,Medium
AG_00827,Data Analyst,Gemini-Pro,Server,Research & Summarization,8,9,0.3172,0.4463,0.4382,45.34,1063.68,516.4,91.7,0.0203,True,0.3581,False,True,0.945,0.8683,2025-06-09 04:16:15,0.8333,0.3922299999999999,18.41455399061033,115.067,0.23090156720458738,1.0456500000000002,0.00024208436637139318,8.509887728275253,-0.006230000000000013,0.6873589603568485,0.3317654158572606,0.001981869928816706,1,Low,Low
AG_00618,Data Analyst,GPT-4o,Mobile,Learning & Adaptation,10,9,0.3,0.4071,0.4607,113.82,435.42,617.7,125.4,0.0441,True,0.3765,False,True,0.8183,0.7393,2025-06-10 04:16:15,0.7561,0.38034,8.433259423503326,116.355,0.20506219875154513,1.1599499999999998,-0.000186912996100099,4.354587453874539,-0.010425714285714285,0.6873589603568485,0.3381841301429749,0.00430628756469725,1,Very Low,Low
AG_03753,Data Analyst,Falcon-180B,Hybrid,Text Processing,5,7,0.5224,0.6461,0.6532,21.93,368.01,357.9,63.7,0.0109,True,0.6304,False,False,0.9336,0.6505,2025-06-11 04:16:16,0.8552,0.59875,50.31512605042016,114.128,0.3468133130798671,0.52112,0.009664255091588933,1.8405470360237117,-0.010559999999999998,0.6873589603568485,0.2715044158572606,0.002909115456679281,3,Very High,Medium
AG_02968,Data Analyst,PaLM-2,Cloud,Research & Summarization,5,4,0.5082,0.6334,0.6303,80.54,658.26,397.8,71.2,0.0308,True,0.6182,False,False,0.8283,0.8998,2025-06-11 04:16:16,0.8141,0.58239,18.314150943396225,83.274,0.29922135570946673,0.84996,0.005089529131544039,3.2916824186739504,0.00572142857142856,0.6873589603568485,0.2725964158572606,0.002909115456679281,3,Low,Low
AG_00867,Data Analyst,Transformer-XL,Edge,Decision Making,5,3,0.502,0.6403,0.5804,20.66,1062.0,376.4,54.3,0.0106,True,0.5118,False,True,0.714,0.6404,2025-06-12 04:16:15,0.7664,0.56701,48.880172413793105,65.826,0.30646130367440494,1.08384,0.010777006758709958,5.31051306873185,-0.009002857142857137,0.6873589603568485,0.2771572730001177,0.011874624419468714,3,High,Medium
AG_02496,Data Analyst,Gemini-Pro,Cloud,Problem Solving,10,10,0.3,0.4,0.4555,72.93,688.11,582.6,90.1,0.0301,True,0.4231,False,False,0.8956,0.6683,2025-06-12 04:16:16,0.9385,0.37665,12.110932475884244,129.617,0.22213320799365113,0.9807300000000001,0.00015888068355054348,6.8815127245303715,-0.0026799999999999997,0.6873589603568485,0.33586041585726056,0.011874624419468714,1,Very Low,Low
AG_02360,Data Analyst,Transformer-XL,Hybrid,Communication,5,7,0.4676,0.5841,0.6173,21.95,494.97,368.7,60.2,0.011,True,0.505,False,True,0.7628,0.6181,2025-06-13 04:16:16,0.7946,0.54746,45.62166666666666,105.35,0.2988051272814282,0.7264000000000002,0.009095448624135671,2.475351138952164,-0.019659999999999993,0.6873589603568485,0.2906744158572606,0.0038905873113782457,2,High,Low
AG_04661,Data Analyst,InstructGPT,Mobile,Data Analysis,7,8,0.4492,0.5531,0.5623,66.25,1717.55,490.2,90.7,0.027,True,0.5237,False,True,0.8849,0.8854,2025-06-13 04:16:16,0.82,0.5143,18.36785714285714,116.659,0.2760589889197289,0.7176199999999999,0.0005609187141292233,12.02325754716981,0.01743857142857144,0.6873589603568485,0.29029641585726057,0.0038905873113782457,2,Low,Low
AG_04080,Data Analyst,Claude-3.5,Edge,Text Processing,2,1,0.8321,0.906,0.8236,33.58,999.2,186.5,44.4,0.0131,False,0.921,False,True,0.723,0.868,2025-06-14 04:16:16,0.892,0.85172,60.40567375886524,94.47,0.6758716184161353,0.18370000000000003,0.1112127313843863,0.00039011316259678384,0.06734,0.6873589603568485,0.1754264158572606,0.0044733208997849465,4,Very High,Medium
AG_04884,Data Analyst,Falcon-180B,Mobile,Research & Summarization,5,5,0.451,0.6302,0.5679,42.73,740.68,337.9,43.0,0.0176,True,0.4575,False,True,0.9208,0.9113,2025-06-15 04:16:16,0.8911,0.53983,29.023118279569893,82.025,0.2960512182591086,0.9999999999999999,0.01980024318435433,3.7038118886028553,-0.008417142857142854,0.6873589603568485,0.2922815587144034,0.006259413371921459,2,Medium,Low
AG_04944,Data Analyst,Falcon-180B,Cloud,Communication,2,3,0.746,0.8022,0.8021,6.67,1089.91,225.5,38.9,0.0045,False,0.8516,False,False,0.7407,0.713,2025-06-15 04:16:16,0.9523,0.77969,141.7618181818182,109.612,0.7194628276329407,0.28368,0.0948335808091876,0.0006746626686656671,0.02818571428571429,0.6873589603568485,0.20125641585726062,0.006259413371921459,4,Very High,Medium
AG_02868,Data Analyst,GPT-4o,Cloud,Decision Making,8,9,0.4192,0.4592,0.5244,40.06,1026.53,495.4,77.2,0.0183,True,0.5061,False,True,0.7288,0.7088,2025-06-16 04:16:16,0.7675,0.46276,23.977202072538866,125.427,0.25682172971293143,0.72165,0.0013059886772722718,8.212696814777832,-0.014892857142857143,0.6873589603568485,0.3037642730001177,0.001981869928816706,2,Medium,Low
AG_03768,Data Analyst,LLaMA-3,Server,Communication,4,5,0.6717,0.7046,0.6819,19.31,303.75,329.0,48.9,0.0097,True,0.7832,False,True,0.7189,0.8805,2025-06-16 04:16:16,0.7912,0.6846299999999998,63.98411214953269,104.824,0.3970910655598437,0.36678,0.025035816125548505,1.215502330398757,0.04399714285714284,0.6873589603568485,0.2235464158572606,0.001981869928816706,4,Very High,Medium
AG_03552,Data Analyst,InstructGPT,Server,Data Analysis,5,3,0.5316,0.643,0.6834,54.18,1261.13,316.9,64.1,0.0212,True,0.5993,False,True,0.9295,0.7205,2025-06-16 04:16:16,0.9512,0.61056,27.502702702702702,71.951,0.3272183427265487,0.94924,0.012871774936628357,6.306041288298265,0.009014285714285721,0.6873589603568485,0.2655764158572606,0.001981869928816706,3,Medium,Medium
AG_02170,Data Analyst,CodeT5+,Desktop,Communication,3,3,0.7419,0.8065,0.7528,26.67,847.28,236.9,59.1,0.0113,False,0.7459,False,False,0.9351,0.662,2025-06-16 04:16:16,0.905,0.7645500000000001,62.158536585365866,102.213,0.6364014452308544,0.33433,0.03569855531045357,0.0004236970378702661,0.03575000000000001,0.6873589603568485,0.2024864158572606,0.001981869928816706,4,Very High,Medium
AG_02157,Data Analyst,GPT-4o,Hybrid,Planning & Scheduling,5,7,0.5938,0.7371,0.6987,28.28,144.64,342.1,48.7,0.0128,True,0.6951,False,True,0.8418,0.6513,2025-06-16 04:16:16,0.7557,0.66826,48.42463768115942,118.657,0.36669019859335905,0.3720800000000001,0.023384724054041576,0.7236526166902404,-0.02620857142857144,0.6873589603568485,0.25477898728583204,0.001981869928816706,4,High,Medium
AG_01007,Data Analyst,CodeT5+,Mobile,Communication,5,4,0.5653,0.6446,0.6396,25.99,484.2,356.6,65.8,0.0122,True,0.6671,False,True,0.8631,0.7935,2025-06-20 04:16:15,0.9477,0.6113799999999999,46.31666666666666,86.697,0.3498348916590175,0.7341799999999999,0.008880225211517111,2.4214694113120427,0.010221428571428557,0.6873589603568485,0.2554664158572606,0.0038905873113782457,3,High,Medium
AG_03624,Data Analyst,Claude-3.5,Mobile,Code Generation,6,8,0.5085,0.61,0.5824,55.87,864.27,391.6,65.6,0.0225,True,0.6231,False,True,0.7043,0.6197,2025-06-20 04:16:16,0.9422,0.56112,23.877446808510637,123.617,0.29266242925056235,0.48147000000000006,0.006095123851368151,5.186022720601396,-0.031224285714285722,0.6873589603568485,0.28187370157154634,0.0038905873113782457,3,Low,Low
